credit_score,annual_income,loan_amount,debt_to_income,employment_length,home_ownership,loan_purpose,interest_rate,open_accounts,delinquencies_2yr,loan_default
817,27605.35,10848.5,45.97,5,MORTGAGE,credit_card,5.28,6,2,1
701,88817.97,11868.63,42.01,1,RENT,credit_card,17.28,9,0,1
710,47667.42,22205.82,4.11,4,RENT,debt_consolidation,6.89,17,0,0
655,30714.43,15000.7,45.15,8,RENT,credit_card,18.61,9,0,0
666,86006.24,7941.39,11.14,0,RENT,credit_card,19.38,6,1,1
757,22639.12,8143.99,46.17,0,RENT,home_improvement,24.72,9,1,1
677,37137.96,11654.21,31.53,3,RENT,debt_consolidation,9.42,12,0,0
722,36833.48,16507.23,20.6,3,RENT,debt_consolidation,18.13,13,0,1
664,143196.2,13031.74,21.82,1,MORTGAGE,credit_card,11.12,14,0,0
652,34804.07,12244.8,28.14,2,OWN,home_improvement,11.09,11,2,0
567,20000.0,13799.65,42.19,16,MORTGAGE,debt_consolidation,22.13,10,1,1
521,36647.2,13025.22,41.85,0,RENT,debt_consolidation,22.81,11,0,1
659,61560.47,7736.71,20.75,1,RENT,major_purchase,10.38,11,0,0
684,72550.8,28996.65,42.45,4,MORTGAGE,debt_consolidation,16.97,13,0,0
577,153011.73,9531.73,23.6,27,MORTGAGE,home_improvement,19.8,16,0,1
677,99056.81,14624.51,20.88,0,RENT,major_purchase,11.79,9,1,0
684,53850.19,3158.22,12.16,1,RENT,debt_consolidation,8.08,13,0,1
507,31391.49,11491.67,41.4,9,MORTGAGE,credit_card,21.33,13,0,1
606,110416.37,6187.51,31.0,1,MORTGAGE,credit_card,15.46,10,1,0
712,40770.67,6732.39,21.56,0,MORTGAGE,home_improvement,10.56,9,0,0
710,35274.7,72804.29,33.12,8,RENT,major_purchase,5.55,6,0,0
587,39793.67,15909.44,43.05,1,RENT,debt_consolidation,22.16,10,0,1
692,26208.94,31514.89,9.89,0,RENT,debt_consolidation,13.9,10,0,0
761,38851.03,24311.69,19.62,5,MORTGAGE,debt_consolidation,16.09,11,0,0
742,43627.63,26589.46,19.02,3,RENT,debt_consolidation,7.68,12,1,0
672,70638.34,11621.94,3.8,0,RENT,debt_consolidation,6.65,6,0,0
642,40374.59,41129.52,16.7,5,MORTGAGE,major_purchase,12.12,11,0,0
629,26010.88,24165.5,38.09,9,RENT,debt_consolidation,9.58,6,0,0
717,21984.96,13751.93,12.67,9,RENT,debt_consolidation,5.69,15,0,0
695,54436.21,16063.47,40.55,16,MORTGAGE,debt_consolidation,8.52,6,0,0
730,50833.6,12140.32,47.76,7,MORTGAGE,other,18.08,10,0,0
690,37154.63,13857.3,11.2,10,MORTGAGE,debt_consolidation,10.02,10,1,0
745,38803.73,12958.14,20.48,9,RENT,home_improvement,24.32,8,0,0
687,59530.46,17449.63,6.57,9,MORTGAGE,home_improvement,23.02,11,0,0
742,98250.26,45160.66,34.61,2,MORTGAGE,home_improvement,11.91,6,1,0
749,33187.47,5746.52,24.11,13,MORTGAGE,debt_consolidation,20.83,8,0,0
615,51249.0,29722.16,29.44,5,RENT,credit_card,8.59,10,1,0
535,79152.78,10324.1,38.93,2,MORTGAGE,debt_consolidation,14.3,8,0,1
803,33254.42,32492.49,38.81,0,MORTGAGE,credit_card,13.58,9,0,0
700,48639.15,10578.6,25.8,3,OWN,major_purchase,22.46,10,0,0
542,48098.3,17835.17,44.12,1,OWN,credit_card,13.1,14,0,0
622,25446.98,11953.85,46.6,3,RENT,credit_card,8.25,7,0,0
741,53329.74,3978.2,31.54,0,MORTGAGE,home_improvement,18.97,8,0,0
657,49800.1,45129.16,1.92,4,RENT,home_improvement,17.81,12,0,0
639,64701.66,6905.49,38.8,1,RENT,other,11.44,7,0,0
792,27080.16,14167.67,44.6,0,OWN,home_improvement,19.84,11,0,0
596,49265.79,6395.21,27.83,7,MORTGAGE,credit_card,17.8,9,1,0
616,97818.31,5240.12,35.02,1,MORTGAGE,debt_consolidation,8.09,12,0,1
696,138517.22,11574.3,17.8,0,MORTGAGE,credit_card,9.04,7,0,0
711,92973.02,8817.93,25.11,13,MORTGAGE,credit_card,18.25,11,1,0
719,27213.39,5894.82,39.91,3,MORTGAGE,credit_card,17.0,17,0,1
752,61422.18,13032.44,43.8,2,MORTGAGE,credit_card,5.7,10,0,0
695,38500.51,4734.66,5.76,5,MORTGAGE,debt_consolidation,10.11,7,0,0
719,56497.42,14586.21,0.86,1,RENT,major_purchase,6.85,11,0,0
659,33319.29,12220.51,18.68,2,OWN,credit_card,24.48,13,0,1
685,20811.55,2353.63,19.55,4,MORTGAGE,home_improvement,14.66,7,0,0
688,41263.82,9263.37,38.67,4,MORTGAGE,debt_consolidation,15.14,9,0,0
697,70354.45,18543.73,0.43,1,MORTGAGE,home_improvement,7.93,16,1,0
741,56613.34,6345.61,38.2,2,RENT,credit_card,14.37,6,1,1
724,59962.46,19115.49,26.82,2,MORTGAGE,credit_card,24.27,6,0,0
683,54621.08,18085.67,34.89,14,MORTGAGE,debt_consolidation,22.3,10,0,1
615,60009.83,6552.45,25.46,5,RENT,major_purchase,14.63,11,0,0
685,63879.63,13245.36,39.54,12,MORTGAGE,debt_consolidation,22.61,8,1,0
677,42730.12,23801.26,21.85,8,MORTGAGE,debt_consolidation,13.43,10,0,0
695,51095.17,7233.69,17.29,2,RENT,major_purchase,17.25,8,0,0
850,117199.07,11567.24,31.83,8,MORTGAGE,home_improvement,12.65,9,2,0
638,52628.63,29886.66,22.22,0,RENT,major_purchase,18.61,10,0,0
713,50075.23,7329.46,15.17,16,MORTGAGE,other,19.04,9,1,0
765,51608.53,18424.03,45.68,0,MORTGAGE,debt_consolidation,7.08,7,0,0
687,43960.45,6276.49,36.16,1,RENT,major_purchase,22.97,11,0,0
850,39431.57,11936.15,9.84,1,RENT,debt_consolidation,10.01,12,0,0
649,54411.96,18264.39,37.01,3,RENT,other,20.24,10,0,0
705,38068.5,2482.03,12.62,3,OWN,credit_card,23.84,12,1,0
616,45580.83,9190.94,21.56,1,MORTGAGE,other,10.86,11,1,1
651,33015.84,18043.35,10.87,0,MORTGAGE,credit_card,24.5,8,0,0
699,51741.01,15647.88,5.66,2,MORTGAGE,credit_card,20.49,8,1,0
747,65650.3,9268.11,19.95,1,MORTGAGE,other,19.67,11,0,0
705,44092.39,6165.92,27.75,0,OWN,debt_consolidation,7.12,6,0,0
780,20000.0,20742.2,15.11,9,RENT,debt_consolidation,14.27,9,0,0
672,65853.36,10660.66,3.75,0,MORTGAGE,major_purchase,14.47,16,0,0
653,52056.86,19569.8,12.48,1,RENT,other,22.9,6,0,0
850,29833.41,17433.63,12.28,1,OWN,home_improvement,14.81,10,0,0
711,72159.56,9767.42,29.54,8,MORTGAGE,credit_card,12.71,11,0,0
622,24362.18,28304.99,14.11,5,MORTGAGE,debt_consolidation,13.49,9,1,0
624,82677.59,8813.2,26.69,1,RENT,credit_card,24.27,7,1,0
604,47634.7,30739.93,23.52,3,OWN,major_purchase,17.28,9,0,0
754,20000.0,33688.26,13.32,25,MORTGAGE,debt_consolidation,14.96,14,1,0
650,53592.52,27863.71,37.06,16,MORTGAGE,debt_consolidation,20.28,9,1,0
690,40010.76,11773.51,33.38,6,MORTGAGE,debt_consolidation,10.62,12,0,0
674,37107.54,79455.74,34.01,1,MORTGAGE,debt_consolidation,22.11,15,0,1
738,33898.88,14857.96,21.68,4,MORTGAGE,credit_card,17.46,4,0,0
612,45999.79,15815.4,15.83,6,MORTGAGE,debt_consolidation,10.29,9,0,0
593,38461.22,13155.0,29.54,0,MORTGAGE,credit_card,6.95,6,0,0
697,20000.0,6058.17,47.95,2,MORTGAGE,debt_consolidation,15.05,5,0,0
728,92599.03,33075.6,21.7,1,MORTGAGE,major_purchase,20.25,11,0,0
706,43382.92,8949.18,33.26,6,RENT,home_improvement,11.55,11,0,0
615,33997.17,25431.09,22.12,5,MORTGAGE,credit_card,24.26,18,0,1
734,27883.44,30082.15,46.63,4,MORTGAGE,major_purchase,15.71,16,0,0
620,72068.05,20380.32,13.24,6,RENT,debt_consolidation,22.01,12,1,1
638,25611.17,8230.66,22.92,10,RENT,other,7.48,10,0,0
604,52417.39,10522.23,24.68,1,OWN,debt_consolidation,15.91,7,0,0
784,36613.62,2050.93,36.43,7,MORTGAGE,credit_card,24.56,15,0,0
730,37695.28,12313.76,36.07,0,MORTGAGE,debt_consolidation,13.69,11,1,0
728,28232.25,23432.92,36.97,13,MORTGAGE,other,20.56,6,0,0
779,35948.42,11313.44,36.65,2,RENT,credit_card,19.1,15,0,0
850,49237.27,8839.13,23.49,2,MORTGAGE,debt_consolidation,11.82,12,0,0
543,55141.4,10846.28,7.78,1,RENT,credit_card,21.6,12,1,1
620,33097.19,31280.69,43.52,3,MORTGAGE,other,13.85,8,0,0
630,46841.87,12860.86,16.24,14,OWN,debt_consolidation,12.69,7,1,0
611,76437.39,49047.34,5.52,0,RENT,debt_consolidation,18.27,5,0,0
593,21347.41,8959.65,6.44,1,OWN,debt_consolidation,9.28,6,0,0
656,48867.39,15553.83,24.74,10,MORTGAGE,debt_consolidation,23.15,9,0,1
582,30473.36,9863.72,21.3,1,MORTGAGE,major_purchase,6.34,14,1,0
706,28959.63,57076.09,33.18,8,MORTGAGE,credit_card,22.95,8,0,0
684,55854.52,15150.57,30.59,1,MORTGAGE,debt_consolidation,15.83,9,0,0
718,37323.34,59257.84,5.37,3,RENT,major_purchase,18.38,13,1,0
720,26678.1,9955.8,14.84,5,RENT,major_purchase,24.14,9,3,0
728,95048.41,38921.63,44.81,2,OWN,other,24.22,5,0,0
650,77656.05,14510.13,38.33,0,MORTGAGE,debt_consolidation,22.05,9,0,1
849,20000.0,23996.4,43.53,8,RENT,credit_card,20.28,17,0,0
698,23453.76,5688.5,1.1,0,RENT,major_purchase,16.38,12,0,0
531,65955.04,17049.73,45.6,10,MORTGAGE,debt_consolidation,9.51,11,0,0
599,42512.91,6320.89,43.05,8,RENT,debt_consolidation,13.8,13,0,0
540,103806.86,15993.98,22.61,0,MORTGAGE,other,16.57,11,0,0
681,66713.87,4615.28,33.68,11,RENT,debt_consolidation,9.87,8,0,0
670,56938.83,12508.23,13.6,20,OWN,home_improvement,17.05,7,1,0
642,29409.37,28765.4,32.93,0,MORTGAGE,other,16.26,9,0,0
840,62675.14,19600.06,39.94,4,MORTGAGE,credit_card,19.36,7,0,0
723,25903.1,5632.08,24.18,2,RENT,major_purchase,17.62,9,1,0
738,94147.9,3537.34,1.41,5,RENT,home_improvement,22.3,11,0,0
605,60540.59,18917.85,20.82,2,RENT,major_purchase,13.39,17,0,0
600,32454.19,40410.27,36.25,3,MORTGAGE,credit_card,16.53,10,1,0
682,73301.67,6803.81,35.19,2,RENT,debt_consolidation,17.1,10,0,0
693,150356.2,57999.1,24.32,2,MORTGAGE,debt_consolidation,11.96,8,1,0
531,43966.86,13299.14,49.29,7,MORTGAGE,major_purchase,18.24,7,0,0
665,64550.72,3391.12,5.85,4,MORTGAGE,debt_consolidation,11.61,8,1,1
681,39501.16,4480.02,7.91,8,RENT,debt_consolidation,20.56,12,1,1
662,51158.1,22901.65,12.92,3,OWN,credit_card,23.16,10,0,1
614,23072.18,14628.07,40.18,6,MORTGAGE,credit_card,10.05,10,0,0
636,49007.82,37705.25,38.14,0,RENT,major_purchase,16.7,10,0,0
665,50100.62,5775.11,38.64,0,MORTGAGE,other,22.22,4,0,0
687,120511.31,14515.12,43.98,7,MORTGAGE,debt_consolidation,16.68,9,1,1
728,20000.0,13423.1,22.15,4,RENT,debt_consolidation,13.41,6,0,0
766,42597.82,12087.05,15.93,2,MORTGAGE,home_improvement,18.88,10,1,0
656,93345.1,10220.75,30.02,1,RENT,debt_consolidation,13.05,10,0,0
643,43439.06,10364.18,20.49,0,RENT,debt_consolidation,14.57,12,0,0
715,44996.02,15097.01,26.19,1,RENT,debt_consolidation,24.85,14,0,0
728,32317.7,16511.41,7.01,1,MORTGAGE,debt_consolidation,12.59,9,0,1
645,30751.6,15943.41,19.82,0,RENT,credit_card,23.15,12,0,0
743,20000.0,31076.0,23.63,3,OWN,debt_consolidation,19.84,9,0,0
758,35788.88,5762.38,4.37,0,MORTGAGE,credit_card,13.41,10,0,0
783,29891.29,3758.67,49.72,2,RENT,home_improvement,23.04,11,0,0
822,52001.06,27224.58,1.89,0,RENT,debt_consolidation,8.01,13,0,0
610,33062.86,6901.77,45.98,0,RENT,debt_consolidation,24.07,3,0,0
681,38569.01,10243.18,4.01,0,RENT,debt_consolidation,19.13,10,0,0
680,39100.76,8703.93,42.96,27,OWN,home_improvement,15.93,11,0,0
672,47854.36,8574.44,27.41,0,OWN,debt_consolidation,13.95,8,0,0
628,37636.85,4813.67,9.82,5,MORTGAGE,major_purchase,23.6,11,1,0
561,28828.13,8967.22,11.57,10,MORTGAGE,major_purchase,21.2,8,0,1
687,51168.7,21047.39,17.58,0,MORTGAGE,credit_card,15.99,12,0,0
618,83595.22,13323.01,39.7,10,MORTGAGE,other,21.31,10,1,1
686,52272.89,19018.26,7.36,3,MORTGAGE,debt_consolidation,16.17,13,1,0
616,36137.62,9440.3,12.11,3,RENT,debt_consolidation,19.55,7,0,0
592,46093.48,25134.39,34.63,5,RENT,debt_consolidation,17.74,7,0,1
698,20000.0,9359.5,30.7,9,RENT,home_improvement,8.9,11,2,0
692,45720.34,3053.4,21.04,0,OWN,credit_card,9.35,10,0,0
726,40127.73,16674.51,3.03,3,MORTGAGE,other,19.44,14,0,0
850,30738.46,22860.58,27.92,0,MORTGAGE,major_purchase,10.61,13,0,0
702,33656.14,9032.03,11.46,4,MORTGAGE,credit_card,22.87,10,0,0
718,39929.98,30928.84,30.61,1,RENT,credit_card,15.65,11,1,0
593,80517.44,7365.16,13.73,16,MORTGAGE,debt_consolidation,7.77,13,0,0
577,84628.82,21364.99,49.02,2,MORTGAGE,debt_consolidation,20.32,18,0,0
806,30820.56,45312.72,29.53,6,RENT,debt_consolidation,19.98,8,2,0
606,37833.92,13707.68,28.57,1,MORTGAGE,credit_card,18.02,10,0,0
596,38319.15,11401.06,41.84,9,MORTGAGE,debt_consolidation,23.18,14,1,1
676,73480.31,12407.17,49.66,3,RENT,major_purchase,19.92,18,0,0
672,52720.16,41764.7,38.96,0,OWN,other,20.44,13,0,0
607,51348.7,17711.12,29.69,4,MORTGAGE,debt_consolidation,15.09,11,0,0
655,64095.62,59930.56,43.18,2,MORTGAGE,credit_card,20.29,9,0,0
778,36380.69,16243.95,9.06,5,OWN,credit_card,13.54,6,1,0
615,96949.29,8453.55,38.21,1,MORTGAGE,credit_card,13.98,9,1,0
568,48978.06,8879.9,33.99,0,RENT,home_improvement,17.01,14,0,1
755,31953.72,13948.47,28.16,8,RENT,credit_card,20.14,9,0,0
719,43703.34,3200.54,43.34,5,RENT,home_improvement,6.83,11,0,1
630,90759.11,9580.71,35.48,3,OWN,debt_consolidation,14.69,6,0,1
553,39633.46,9730.7,35.84,7,RENT,debt_consolidation,5.27,17,0,1
620,78808.72,15801.38,45.49,5,MORTGAGE,major_purchase,15.04,7,0,0
675,35858.18,52014.24,34.97,0,MORTGAGE,other,13.66,6,0,0
773,33428.64,13882.32,12.77,1,MORTGAGE,credit_card,6.24,8,0,0
597,68172.65,3477.74,9.18,1,RENT,debt_consolidation,12.09,11,0,1
673,31666.47,7046.35,25.66,5,MORTGAGE,credit_card,10.64,6,0,0
734,73959.29,16052.21,11.75,11,MORTGAGE,credit_card,22.86,17,0,0
489,58443.34,14258.33,34.98,8,MORTGAGE,home_improvement,13.76,15,0,0
762,31672.47,41652.59,42.14,2,RENT,debt_consolidation,6.75,11,0,0
585,47300.62,26161.76,14.59,1,RENT,major_purchase,13.0,18,0,0
706,37257.66,25618.78,45.67,2,RENT,other,17.84,7,1,0
699,58365.97,11475.93,37.35,4,MORTGAGE,other,23.33,7,1,0
766,125982.61,28836.14,49.41,7,RENT,other,22.45,9,0,1
724,40727.05,7135.62,9.94,8,RENT,debt_consolidation,13.79,11,0,0
489,64015.99,26312.67,23.08,2,MORTGAGE,debt_consolidation,17.66,7,0,0
617,49623.53,10963.28,32.02,3,MORTGAGE,home_improvement,24.35,10,1,1
691,49614.03,4848.4,38.15,0,RENT,credit_card,7.98,11,0,0
664,45134.29,20236.96,45.6,6,MORTGAGE,other,22.66,15,0,0
718,31929.68,35535.25,44.56,4,OWN,debt_consolidation,21.93,6,1,1
743,57963.57,10050.51,11.81,2,RENT,debt_consolidation,23.29,9,0,0
728,42430.77,39892.09,21.12,6,MORTGAGE,credit_card,24.34,11,1,0
662,31182.11,4191.61,35.92,6,MORTGAGE,credit_card,8.29,10,0,0
532,81396.42,5780.5,6.62,5,RENT,debt_consolidation,16.21,9,0,0
643,51508.64,12055.69,47.97,1,RENT,credit_card,8.31,17,0,0
713,43737.04,10305.83,37.35,5,MORTGAGE,major_purchase,10.41,13,0,0
592,95800.99,8375.0,41.44,4,MORTGAGE,credit_card,20.89,10,0,0
730,20000.0,14670.21,45.37,0,MORTGAGE,debt_consolidation,22.58,13,0,0
752,92633.9,9227.9,8.9,6,RENT,home_improvement,14.14,5,0,0
690,31568.21,10391.23,21.11,2,RENT,home_improvement,19.95,8,0,0
434,54489.66,16234.56,32.58,0,RENT,credit_card,9.09,6,0,1
577,36532.89,8372.64,41.12,0,RENT,credit_card,14.05,9,1,0
830,30899.63,12404.16,36.9,24,MORTGAGE,debt_consolidation,5.08,14,0,0
636,94555.6,8502.56,6.08,2,RENT,debt_consolidation,20.57,8,0,0
521,124008.86,5744.89,32.28,8,RENT,home_improvement,10.33,10,2,1
778,43887.6,22801.73,14.7,7,MORTGAGE,debt_consolidation,5.68,12,0,0
681,57973.27,44154.76,20.32,21,RENT,other,12.03,9,0,0
768,50437.77,28147.12,49.71,12,RENT,other,12.16,10,0,0
702,116454.21,16851.61,7.85,3,MORTGAGE,debt_consolidation,19.39,7,0,0
716,20000.0,8526.46,5.22,7,RENT,debt_consolidation,12.33,14,0,0
709,59193.19,10928.8,20.46,2,MORTGAGE,home_improvement,11.02,19,1,1
735,34079.01,27998.74,43.21,1,RENT,home_improvement,5.16,12,1,0
850,20000.0,2705.28,8.11,18,RENT,debt_consolidation,20.63,6,0,0
757,40934.76,10360.11,4.0,5,OWN,credit_card,6.46,5,0,1
553,123503.45,22334.35,20.94,6,MORTGAGE,debt_consolidation,11.85,7,0,0
715,35311.9,6022.17,31.61,2,RENT,debt_consolidation,9.93,12,0,0
771,72793.56,17968.43,7.73,5,MORTGAGE,credit_card,24.1,7,0,0
776,89262.44,17394.21,40.23,8,MORTGAGE,debt_consolidation,17.13,8,1,0
645,48710.58,4826.94,42.3,12,OWN,debt_consolidation,5.58,12,1,0
773,52063.94,14198.4,26.13,0,RENT,credit_card,18.51,10,0,1
754,20782.18,8671.42,1.52,7,RENT,debt_consolidation,22.66,10,0,0
850,34266.31,17876.98,25.81,0,MORTGAGE,debt_consolidation,18.36,9,0,0
619,77149.77,21350.96,10.71,0,RENT,home_improvement,15.47,6,1,0
639,50530.86,17663.53,22.3,0,RENT,major_purchase,11.53,12,1,0
655,58904.38,14056.14,37.99,4,RENT,credit_card,17.38,8,0,1
640,52395.65,16353.71,2.72,8,RENT,credit_card,5.82,3,1,0
608,146679.02,5864.98,0.01,2,RENT,debt_consolidation,9.5,8,0,0
458,39527.03,13075.22,6.67,0,RENT,major_purchase,23.41,14,0,1
645,109393.31,7650.01,2.27,19,MORTGAGE,debt_consolidation,19.21,13,1,1
709,52404.7,27503.74,13.02,3,RENT,debt_consolidation,6.89,3,0,0
640,114359.18,21552.92,20.21,1,MORTGAGE,debt_consolidation,18.41,11,0,0
834,26569.28,21510.17,38.99,3,OWN,debt_consolidation,22.99,5,0,1
681,53762.21,44331.2,1.52,3,RENT,credit_card,18.41,13,0,0
783,40261.73,10604.31,17.55,8,MORTGAGE,other,16.81,11,0,0
700,52561.34,9096.95,46.47,0,MORTGAGE,credit_card,14.89,11,0,0
746,90326.68,10430.38,28.82,2,MORTGAGE,debt_consolidation,16.82,10,0,1
702,59243.11,4352.19,41.34,1,RENT,major_purchase,22.42,13,0,1
789,90236.69,4598.53,24.18,5,MORTGAGE,debt_consolidation,11.32,7,0,0
684,35062.57,20635.58,4.86,2,MORTGAGE,credit_card,20.45,10,0,0
719,32486.59,5031.14,9.35,3,MORTGAGE,credit_card,17.82,16,1,0
709,49417.14,6295.32,37.9,2,MORTGAGE,credit_card,7.61,15,0,0
656,48082.52,12441.54,43.21,1,OWN,debt_consolidation,9.77,9,0,0
712,44670.58,10011.01,23.38,4,MORTGAGE,other,22.67,9,0,1
850,30354.02,24833.69,24.62,1,RENT,debt_consolidation,11.49,13,0,0
658,89261.52,13937.29,22.51,2,OWN,credit_card,13.18,6,1,0
713,40887.57,7639.38,0.92,2,MORTGAGE,debt_consolidation,11.65,11,0,1
780,100011.36,26374.24,4.78,3,RENT,credit_card,16.12,12,0,0
771,49334.14,22251.26,49.59,2,RENT,home_improvement,6.32,11,0,0
680,67793.02,4975.65,2.1,5,RENT,credit_card,13.83,14,0,0
489,64786.65,15940.0,17.45,5,RENT,debt_consolidation,15.0,14,1,1
721,32463.21,8098.6,34.53,15,MORTGAGE,home_improvement,21.28,11,1,0
502,58900.3,7950.53,21.24,1,MORTGAGE,home_improvement,9.25,12,0,0
797,128561.99,49447.18,49.13,17,MORTGAGE,debt_consolidation,12.76,12,0,0
693,55592.64,14573.94,1.64,1,MORTGAGE,debt_consolidation,15.54,14,0,0
759,76929.01,11472.67,43.73,1,RENT,credit_card,21.19,18,0,0
607,69330.2,14178.27,6.74,0,MORTGAGE,credit_card,19.04,15,0,0
555,57155.15,24636.1,10.24,3,RENT,debt_consolidation,5.9,12,0,0
700,53811.33,8175.33,26.42,0,MORTGAGE,home_improvement,11.99,12,1,0
677,64450.82,9213.32,43.57,5,MORTGAGE,credit_card,9.35,12,0,0
640,71800.11,21155.81,20.7,0,MORTGAGE,debt_consolidation,7.46,14,0,0
686,24932.26,4621.74,14.68,10,MORTGAGE,debt_consolidation,10.51,9,0,0
850,55472.99,26729.96,20.08,3,RENT,debt_consolidation,16.43,16,1,0
746,44710.38,4343.23,4.72,0,MORTGAGE,debt_consolidation,21.34,12,0,0
763,40305.23,11248.2,41.91,4,RENT,other,22.7,8,0,0
747,93712.06,4362.57,45.76,1,MORTGAGE,debt_consolidation,11.71,16,0,0
798,33976.58,6378.09,33.79,12,RENT,debt_consolidation,9.61,12,0,0
664,24406.76,33135.71,22.23,2,OWN,home_improvement,16.48,8,0,0
515,72973.97,27753.59,30.71,0,MORTGAGE,credit_card,18.33,13,0,1
664,24096.05,29909.33,27.59,10,RENT,major_purchase,16.06,12,0,0
744,20000.0,4845.03,2.58,2,RENT,credit_card,21.6,8,0,0
602,77198.39,6401.33,19.72,3,RENT,major_purchase,12.92,10,1,0
665,53069.68,16948.1,32.84,0,RENT,debt_consolidation,11.63,13,0,0
624,62091.22,22042.38,42.39,7,RENT,credit_card,16.34,9,2,0
800,39292.39,7633.8,17.95,0,MORTGAGE,debt_consolidation,18.2,4,0,0
739,24533.55,8908.45,40.96,6,MORTGAGE,credit_card,11.69,6,1,0
732,27095.05,6051.47,37.85,4,MORTGAGE,debt_consolidation,10.07,8,0,0
729,42783.4,42649.54,46.47,0,RENT,credit_card,24.33,11,0,0
677,25946.67,9580.94,49.47,8,MORTGAGE,credit_card,19.16,14,0,0
695,57155.25,13655.6,2.09,7,MORTGAGE,debt_consolidation,17.26,11,0,0
585,38900.84,14165.31,21.87,3,RENT,debt_consolidation,10.7,13,0,0
505,53772.53,28967.63,38.68,5,OWN,credit_card,23.43,11,0,0
692,52974.93,6858.7,41.16,1,OWN,home_improvement,15.57,3,0,0
705,59480.26,30266.07,4.14,11,RENT,home_improvement,10.4,7,0,0
776,62927.67,5458.32,30.33,8,RENT,home_improvement,12.23,9,1,0
805,41276.55,30212.29,44.92,0,MORTGAGE,credit_card,12.44,9,0,1
805,53743.86,4021.02,11.35,0,RENT,debt_consolidation,5.68,5,0,0
600,55160.59,12416.87,17.37,7,MORTGAGE,home_improvement,13.18,7,0,0
651,20000.0,41681.22,19.74,14,RENT,debt_consolidation,10.21,7,1,0
718,67728.54,21765.45,19.73,1,RENT,credit_card,14.05,6,0,0
850,52837.22,17941.46,28.09,7,MORTGAGE,debt_consolidation,16.21,10,1,0
798,64992.32,6413.17,3.04,0,RENT,credit_card,11.71,9,0,0
769,25760.0,7987.55,38.96,3,RENT,home_improvement,5.61,9,0,1
648,41861.15,34237.51,6.14,4,MORTGAGE,debt_consolidation,23.55,7,0,0
609,28402.58,18594.81,40.67,4,MORTGAGE,other,7.35,11,0,0
743,71132.58,24913.73,0.85,2,MORTGAGE,debt_consolidation,12.01,7,1,0
591,24280.81,14067.97,39.35,0,MORTGAGE,debt_consolidation,19.54,7,0,0
660,30812.4,10968.56,17.76,1,OWN,home_improvement,22.59,6,1,0
670,64033.21,22849.01,32.79,11,RENT,major_purchase,17.92,7,0,1
807,35786.03,16019.26,8.96,1,RENT,debt_consolidation,9.81,15,0,0
651,30816.47,11861.2,26.85,3,RENT,debt_consolidation,18.27,11,0,0
484,77138.65,4965.13,14.96,3,RENT,credit_card,13.05,10,0,0
720,78736.01,26049.03,0.2,2,RENT,debt_consolidation,19.9,7,0,0
624,70335.76,18178.93,36.26,0,MORTGAGE,credit_card,12.91,9,0,0
683,74933.39,8739.57,6.56,4,MORTGAGE,major_purchase,6.76,5,0,1
673,43660.99,30499.85,46.99,15,RENT,debt_consolidation,15.53,10,0,0
658,44254.11,15845.94,27.19,1,MORTGAGE,debt_consolidation,5.84,6,1,0
743,35452.87,16064.69,0.08,3,MORTGAGE,home_improvement,17.47,14,0,0
557,53309.22,24803.17,47.25,1,RENT,credit_card,11.35,14,1,1
638,37648.59,21334.8,6.64,0,RENT,credit_card,22.64,10,0,0
734,39476.74,16408.78,41.7,2,OWN,home_improvement,15.02,5,0,1
630,66167.87,11707.56,16.46,8,RENT,major_purchase,5.68,9,1,0
551,88633.89,53560.38,28.4,4,RENT,debt_consolidation,17.77,7,1,0
733,59822.08,7993.14,41.79,0,MORTGAGE,major_purchase,21.62,12,1,0
769,120229.53,22520.48,2.51,3,MORTGAGE,credit_card,5.9,12,1,0
676,34449.24,12598.07,34.0,3,MORTGAGE,major_purchase,19.9,9,0,0
523,20000.0,18366.79,7.43,3,RENT,credit_card,20.23,8,0,0
736,70074.48,31678.59,35.82,9,MORTGAGE,major_purchase,18.61,13,1,0
547,33325.67,10741.77,8.04,1,RENT,major_purchase,14.8,8,0,0
704,42751.26,20359.14,1.1,14,RENT,debt_consolidation,17.95,17,0,0
609,20233.64,16088.98,7.77,8,RENT,credit_card,14.79,12,0,1
587,31269.39,8527.82,31.29,1,RENT,credit_card,12.53,9,0,0
644,23130.01,32230.53,49.29,4,MORTGAGE,credit_card,5.99,9,0,0
665,39452.33,21978.75,48.51,3,RENT,debt_consolidation,14.93,9,0,0
628,40244.32,9855.8,37.28,5,RENT,debt_consolidation,20.66,13,0,1
727,51276.11,28926.56,41.23,7,MORTGAGE,debt_consolidation,6.02,8,0,0
644,91113.52,7465.19,43.7,3,RENT,credit_card,5.74,5,1,0
758,68765.2,13091.86,26.42,8,MORTGAGE,credit_card,8.39,8,0,0
702,21783.65,9892.61,11.43,21,MORTGAGE,credit_card,10.9,9,0,0
624,66436.89,22604.82,33.05,3,RENT,debt_consolidation,15.0,14,0,0
610,51837.93,9549.29,7.08,9,RENT,major_purchase,21.57,6,0,0
548,46680.73,22718.58,41.62,4,OWN,home_improvement,5.59,12,0,0
703,48467.57,20254.29,20.6,16,MORTGAGE,major_purchase,20.64,7,0,0
651,54299.82,10273.53,13.32,0,MORTGAGE,major_purchase,19.29,11,0,0
